,Country,Continent,Rank,Title,Artists,Artist_clean,Album,Explicit,Duration
2853,Thailand,Asia,4,ฝนตกไหม,Three Man Down,Three Man Down,ฝนตกไหม,0,4:22
2854,Thailand,Asia,5,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Ariana Grande,Stuck with U,0,3:48
2855,Thailand,Asia,6,ลงใจ,BOWKYLION,BOWKYLION,ลงใจ,0,3:36
2856,Thailand,Asia,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
2857,Thailand,Asia,8,ใกล้,Scrubb,Scrubb,Club,0,4:17
2858,Thailand,Asia,9,หรือฉันคิดไปเอง,Zommarie,Zommarie,หรือฉันคิดไปเอง,0,3:36
2859,Thailand,Asia,10,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",IU,eight,0,2:47
2860,Thailand,Asia,11,Blueberry Faygo,Lil Mosey,Lil Mosey,Certified Hitmaker,1,2:42
2861,Thailand,Asia,12,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:03
2862,Thailand,Asia,13,คิดถึงแต่,BOWKYLION,BOWKYLION,คิดถึงแต่,0,3:06
2863,Thailand,Asia,14,Best Part (feat. Daniel Caesar),"H.E.R., Daniel Caesar",H.E.R.,H.E.R.,0,3:29
2864,Thailand,Asia,15,คนเราจะแอบรักใครสักคนได้นานแค่ไหน,"Rooftop, AUTTA",Rooftop,คนเราจะแอบรักใครสักคนได้นานแค่ไหน,0,3:21
2865,Thailand,Asia,16,ตกลงฉันคิดไปเองใช่ไหม - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:08
2866,Thailand,Asia,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",Powfu,death bed (coffee for your head) (feat. beabadoobee),0,2:53
2867,Thailand,Asia,18,กอดในใจ,"Billkin, JAYLERR",Billkin,กอดในใจ,0,3:37
2868,Thailand,Asia,19,ดี๊ดี (UNEXPECTED),"JAYLERR, PARIS",JAYLERR,ดี๊ดี (UNEXPECTED),0,3:13
2869,Thailand,Asia,20,แอบดี (How to live without you),Stamp,Stamp,แอบดี (How to live without you),0,4:01
2870,Thailand,Asia,21,good guys,LANY,LANY,good guys,0,3:44
2871,Thailand,Asia,22,ทุกอย่าง,Scrubb,Scrubb,SSSSS..!,0,4:16
2872,Thailand,Asia,23,เลือกคนที่เขารักเรา,Three Man Down,Three Man Down,เลือกคนที่เขารักเรา,0,3:48
2873,Thailand,Asia,24,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
2874,Thailand,Asia,25,ภาวนา,MEYOU,MEYOU,ภาวนา,0,2:40
2875,Thailand,Asia,26,Daechwita,Agust D,Agust D,D-2,1,3:45
2876,Thailand,Asia,27,รางวัลปลอบใจ,"Zommarie, Lazyloxy",Zommarie,รางวัลปลอบใจ,0,4:58
2877,Thailand,Asia,28,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,fellow fellow,เมษา (MAYSA),0,3:59
2878,Thailand,Asia,29,ถ้าฉันเป็นเขา,Indigo,Indigo,ถ้าฉันเป็นเขา,0,4:01
2879,Thailand,Asia,30,A Rocket to the Moon,Gavin D,Gavin D,A Rocket to the Moon,0,4:51
2880,Thailand,Asia,31,ข้างเดียว,Chart Suchart,Chart Suchart,ข้างเดียว,0,4:12
2881,Thailand,Asia,32,รักได้ป่าว,"Gavin D, PUI, VARINZ, Nonny9, Z TRIP, MITEENNN",Gavin D,รักได้ป่าว,0,3:44
2882,Thailand,Asia,33,หวง (You're Mine),Earth Patravee,Earth Patravee,หวง (You're Mine),0,3:36
2883,Thailand,Asia,34,โลกอีกใบ,"Zommarie, Oat Pramote",Zommarie,โลกอีกใบ,0,3:17
2884,Thailand,Asia,35,เจ็บจนพอ,Wanyai,Wanyai,เจ็บจนพอ,0,4:37
2885,Thailand,Asia,36,ทิ้งแต่เก็บ - เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,The Toys,The Toys,เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,0,2:30
2886,Thailand,Asia,37,ลืมว่าต้องลืม (Forgot to forget),Getsunova,Getsunova,ลืมว่าต้องลืม (Forgot to forget),0,3:33
2887,Thailand,Asia,38,Be Kind (with Halsey),"Marshmello, Halsey",Marshmello,Be Kind (with Halsey),0,2:52
2888,Thailand,Asia,39,Psycho,Red Velvet,Red Velvet,‘The ReVe Festival’ Finale,0,3:30
2889,Thailand,Asia,40,แค่นี้...พอ,The Parkinson,The Parkinson,แรก,0,3:49
2890,Thailand,Asia,41,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
2891,Thailand,Asia,42,หัวหิน,Wanyai,Wanyai,หัวหิน,0,3:43
2892,Thailand,Asia,43,Punch,NCT 127,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,0,3:24
2893,Thailand,Asia,44,นี่ฉันเอง feat. KOB FLAT BOY,"Lipta, KOB FLAT BOY",Lipta,นี่ฉันเอง,0,4:03
2894,Thailand,Asia,45,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07
2895,Thailand,Asia,46,คำตอบ,Safeplanet,Safeplanet,Safeboys,0,5:19
2896,Thailand,Asia,47,พอเถอะ,MEAN,MEAN,พอเถอะ,0,4:02
2897,Thailand,Asia,48,Supalonely,"BENEE, Gus Dapperton",BENEE,STELLA & STEVE,1,3:43
2898,Thailand,Asia,49,Say So,Doja Cat,Doja Cat,Hot Pink,1,3:57
2899,Thailand,Asia,50,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03
2900,Turkey,Europe,1,Spacejump,BEGE,BEGE,Spacejump,0,1:58
2901,Turkey,Europe,2,Her Mevsim Yazım,Zeynep Bastık,Zeynep Bastık,Her Mevsim Yazım,0,3:13
2902,Turkey,Europe,3,Bi Sonraki Hayatımda Gel,"Murda, Ezhel",Murda,Bi Sonraki Hayatımda Gel,0,2:47
2903,Turkey,Europe,4,Unutulacak Dünler,Gazapizm,Gazapizm,HİZA,0,4:55
2904,Turkey,Europe,5,Darbe,"Emir Can İğrek, Patron",Emir Can İğrek,Darbe,0,2:40
2905,Turkey,Europe,6,ALEV ALEV,"Zen-G, Ati242",Zen-G,ALEV ALEV,1,2:54
2906,Turkey,Europe,7,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
2907,Turkey,Europe,8,Sağı Solu Kes,Gazapizm,Gazapizm,HİZA,0,4:24
2908,Turkey,Europe,9,kan sahibi,Contra,Contra,kan sahibi,1,2:57
2909,Turkey,Europe,10,Sar Bu Şehri (Akustik),Canozan,Canozan,Dolunay,0,3:24
2910,Turkey,Europe,11,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",Surf Mesa,ily (i love you baby) (feat. Emilee),0,2:56
2911,Turkey,Europe,12,Görünce Dünyamın Yıkıldığını,Şanışer,Şanışer,Görünce Dünyamın Yıkıldığını,0,3:40
2912,Turkey,Europe,13,Daha Mutlu Olamam,mor ve ötesi,mor ve ötesi,Gül Kendine,0,3:40
2913,Turkey,Europe,14,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,Yüzyüzeyken Konuşuruz,Kazılı Kuyum,0,3:28
2914,Turkey,Europe,15,Djadja,Aya Nakamura,Aya Nakamura,NAKAMURA,0,2:51
2915,Turkey,Europe,16,Uslanmıyor Bu,Zeynep Bastık,Zeynep Bastık,Uslanmıyor Bu,0,3:13
2916,Turkey,Europe,17,Yağmurlar,"Anıl Piyancı, Perdenin Ardındakiler",Anıl Piyancı,Yağmurlar,0,3:57
2917,Turkey,Europe,18,Bırakma Kendini,Kaan Boşnak,Kaan Boşnak,Bırakma Kendini,0,4:00
2918,Turkey,Europe,19,Leila,Reynmen,Reynmen,RnBesk,0,2:49
2919,Turkey,Europe,20,Boss Bitch,Doja Cat,Doja Cat,Boss Bitch,0,2:14
2920,Turkey,Europe,21,Kalmam,Ebru Yaşar,Ebru Yaşar,Kalmam,0,3:28
2921,Turkey,Europe,22,AYA,"Murda, Ezhel",Murda,AYA,0,3:16
2922,Turkey,Europe,23,Bütün Istanbul Biliyo,İkiye On Kala,İkiye On Kala,Bütün Istanbul Biliyo,0,2:30
2923,Turkey,Europe,24,Sıkı Dur,"Ben Fero, Anıl Piyancı",Ben Fero,Sıkı Dur,0,3:50
2924,Turkey,Europe,25,Ben De Yoluma Giderim,Sezen Aksu,Sezen Aksu,Ben De Yoluma Giderim,0,3:20
2925,Turkey,Europe,26,Mert KIYAK - Gel,"Mert Kiyak, Çağrı Kaymak",Mert Kiyak,Mert KIYAK - Gel,0,2:52
2926,Turkey,Europe,27,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2927,Turkey,Europe,28,El-Âlem,Tuğçe Kandemir,Tuğçe Kandemir,El-Âlem,0,2:52
2928,Turkey,Europe,29,Perişanım,Edis,Edis,Perişanım,0,3:12
2929,Turkey,Europe,30,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45
2930,Turkey,Europe,31,Eskimiş Senelere,Aspova,Aspova,Hell,0,3:15
2931,Turkey,Europe,32,Neyin Nesi,Dolu Kadehi Ters Tut,Dolu Kadehi Ters Tut,Neyin Nesi,0,3:16
2932,Turkey,Europe,33,Dinle Beni Bi',Yüzyüzeyken Konuşuruz,Yüzyüzeyken Konuşuruz,Akustik Travma,0,2:24
2933,Turkey,Europe,34,Böyle Sever,Kahraman Deniz,Kahraman Deniz,19,0,4:04
2934,Turkey,Europe,35,Tuzaklara Düştüm,Kahraman Deniz,Kahraman Deniz,Tuzaklara Düştüm,0,3:43
2935,Turkey,Europe,36,The Box,Roddy Ricch,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2936,Turkey,Europe,37,Teni Tenime,Sena Şener,Sena Şener,Teni Tenime,0,3:16
2937,Turkey,Europe,38,Yalan,Aleyna Tilki,Aleyna Tilki,Yalan,0,3:32
2938,Turkey,Europe,39,Nalan,Emir Can İğrek,Emir Can İğrek,Nalan,0,3:19
2939,Turkey,Europe,40,Acının İlacı,Adamlar,Adamlar,Rüyalarda Buruşmuşuz,0,4:47
2940,Turkey,Europe,41,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
2941,Turkey,Europe,42,Beni Kendinden Kurtar,Perdenin Ardındakiler,Perdenin Ardındakiler,Beni Kendinden Kurtar,0,3:26
2942,Turkey,Europe,43,Hokkabazlar,"Heijan, Muti",Heijan,Hokkabazlar,0,2:58
2943,Turkey,Europe,44,İlerle,BEGE,BEGE,İlerle,1,3:27
2944,Turkey,Europe,45,Ölsem Yeridir,Yüzyüzeyken Konuşuruz,Yüzyüzeyken Konuşuruz,Ölsem Yeridir,0,3:52
2945,Turkey,Europe,46,Güneș,"Murda, Zeynep Bastık, Idaly",Murda,DOĞA,0,2:45
2946,Turkey,Europe,47,Pahalı,Murda,Murda,DOĞA,1,2:12
2947,Turkey,Europe,48,Falling,Trevor Daniel,Trevor Daniel,Nicotine,0,2:39
2948,Turkey,Europe,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
2949,Turkey,Europe,50,Güzel Kızlar Patron Dinler,Patron,Patron,Sosyo Pat,0,2:55
2950,United Kingdom,Europe,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",DaBaby,BLAME IT ON BABY,1,3:01
2951,United Kingdom,Europe,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
2952,United Kingdom,Europe,3,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
2953,United Kingdom,Europe,4,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07
2954,United Kingdom,Europe,5,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
2955,United Kingdom,Europe,6,Rover (feat. DTG),"S1mba, DTG",S1mba,Rover (feat. DTG),1,2:47
2956,United Kingdom,Europe,7,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",Powfu,death bed (coffee for your head) (feat. beabadoobee),0,2:53
2957,United Kingdom,Europe,8,Houdini (feat. Swarmz & Tion Wayne),"KSI, Tion Wayne, Swarmz",KSI,Dissimulation,1,2:48
2958,United Kingdom,Europe,9,Blueberry Faygo,Lil Mosey,Lil Mosey,Certified Hitmaker,1,2:42
2959,United Kingdom,Europe,10,Dinner Guest (feat. MoStack),"AJ Tracey, MoStack",AJ Tracey,Dinner Guest (feat. MoStack),1,3:18
2960,United Kingdom,Europe,11,Break My Heart,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:41
2961,United Kingdom,Europe,12,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Ariana Grande,Stuck with U,0,3:48
2962,United Kingdom,Europe,13,Rain,"Aitch, AJ Tracey, Tay Keith",Aitch,Rain,1,3:03
2963,United Kingdom,Europe,14,Killa Killa (feat. Aiyana Lee),"KSI, Aiyana-Lee",KSI,Dissimulation,1,2:31
2964,United Kingdom,Europe,15,Flowers (feat. Jaykae),"Nathan Dawe, Jaykae",Nathan Dawe,Flowers (feat. Jaykae),0,3:17
2965,United Kingdom,Europe,16,Lonely,Joel Corry,Joel Corry,Lonely,0,3:10
2966,United Kingdom,Europe,17,Cap (feat. Offset),"KSI, Offset",KSI,Dissimulation,1,3:11
2967,United Kingdom,Europe,18,Watermelon Sugar,Harry Styles,Harry Styles,Fine Line,0,2:54
2968,United Kingdom,Europe,19,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03
2969,United Kingdom,Europe,20,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2970,United Kingdom,Europe,21,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45
2971,United Kingdom,Europe,22,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Megan Thee Stallion,Savage Remix (feat. Beyoncé),1,4:02
2972,United Kingdom,Europe,23,GOOBA,6ix9ine,6ix9ine,GOOBA,1,2:12
2973,United Kingdom,Europe,24,The Box,Roddy Ricch,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2974,United Kingdom,Europe,25,Breaking Me,"Topic, A7S",Topic,Breaking Me,0,2:46
2975,United Kingdom,Europe,26,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
2976,United Kingdom,Europe,27,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2977,United Kingdom,Europe,28,Bad Lil Vibe (feat. Jeremih),"KSI, Jeremih",KSI,Dissimulation,1,2:17
2978,United Kingdom,Europe,29,Supalonely,"BENEE, Gus Dapperton",BENEE,STELLA & STEVE,1,3:43
2979,United Kingdom,Europe,30,Millions,KSI,KSI,Dissimulation,1,3:13
2980,United Kingdom,Europe,31,Don’t Need Love (with GRACEY),"220 KID, GRACEY",220 KID,Don't Need Love,0,3:15
2981,United Kingdom,Europe,32,Say So,Doja Cat,Doja Cat,Hot Pink,1,3:57
2982,United Kingdom,Europe,33,What You Been On,KSI,KSI,Dissimulation,1,1:59
2983,United Kingdom,Europe,34,Domain,KSI,KSI,Dissimulation,1,3:00
2984,United Kingdom,Europe,35,Adore You,Harry Styles,Harry Styles,Fine Line,0,3:27
2985,United Kingdom,Europe,36,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",JP Saxe,If the World Was Ending (feat. Julia Michaels),0,3:28
2986,United Kingdom,Europe,37,Party Girl,StaySolidRocky,StaySolidRocky,Party Girl,0,2:27
2987,United Kingdom,Europe,38,Physical,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:13
2988,United Kingdom,Europe,39,Before You Go,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
2989,United Kingdom,Europe,40,"Down Like That (feat. Rick Ross, Lil Baby & S-X)","KSI, S-X, Rick Ross, Lil Baby",KSI,Dissimulation,1,2:55
2990,United Kingdom,Europe,41,Tequila - Jax Jones & Martin Solveig Present Europa,"Jax Jones, Martin Solveig, RAYE, Europa",Jax Jones,Snacks (Supersize),1,3:30
2991,United Kingdom,Europe,42,goosebumps,Travis Scott,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
2992,United Kingdom,Europe,43,Undefeated,KSI,KSI,Dissimulation,1,2:55
2993,United Kingdom,Europe,44,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
2994,United Kingdom,Europe,45,This City,Sam Fischer,Sam Fischer,This City,0,3:14
2995,United Kingdom,Europe,46,Life Is Good (feat. Drake),"Future, Drake",Future,High Off Life,1,3:57
2996,United Kingdom,Europe,47,Break Up Song,Little Mix,Little Mix,Break Up Song,0,3:20
2997,United Kingdom,Europe,48,Boss Bitch,Doja Cat,Doja Cat,Boss Bitch,0,2:14
2998,United Kingdom,Europe,49,In Your Eyes,The Weeknd,The Weeknd,After Hours,1,3:57
2999,United Kingdom,Europe,50,Poppin (feat. Lil Pump & Smokepurpp),"KSI, Lil Pump, Smokepurpp",KSI,Dissimulation,1,3:33
3000,United States,North America,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",DaBaby,BLAME IT ON BABY,1,3:01
3001,United States,North America,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
3002,United States,North America,3,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45
3003,United States,North America,4,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
3004,United States,North America,5,Blueberry Faygo,Lil Mosey,Lil Mosey,Certified Hitmaker,1,2:42
3005,United States,North America,6,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07
3006,United States,North America,7,The Box,Roddy Ricch,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
3007,United States,North America,8,Party Girl,StaySolidRocky,StaySolidRocky,Party Girl,0,2:27
3008,United States,North America,9,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
3009,United States,North America,10,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Megan Thee Stallion,Savage Remix (feat. Beyoncé),1,4:02
3010,United States,North America,11,WHATS POPPIN,Jack Harlow,Jack Harlow,Sweet Action,1,2:19
3011,United States,North America,12,COOLER THAN A BITCH (feat. Roddy Ricch),"Gunna, Roddy Ricch",Gunna,WUNNA,1,3:17
3012,United States,North America,13,GOOBA,6ix9ine,6ix9ine,GOOBA,1,2:12
3013,United States,North America,14,DOLLAZ ON MY HEAD (feat. Young Thug),"Gunna, Young Thug",Gunna,WUNNA,1,3:17
3014,United States,North America,15,After Party,Don Toliver,Don Toliver,Heaven Or Hell,1,2:47
3015,United States,North America,16,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Ariana Grande,Stuck with U,0,3:48
3016,United States,North America,17,Life Is Good (feat. Drake),"Future, Drake",Future,High Off Life,1,3:57
3017,United States,North America,18,Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",NLE Choppa,Walk Em Down (feat. Roddy Ricch),1,2:53
3018,United States,North America,19,Righteous,Juice WRLD,Juice WRLD,Righteous,1,4:03
3019,United States,North America,20,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",Powfu,death bed (coffee for your head) (feat. beabadoobee),0,2:53
3020,United States,North America,21,Sunday Best,Surfaces,Surfaces,Where the Light Is,0,2:38
3021,United States,North America,22,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
3022,United States,North America,23,Flex (feat. Juice WRLD),"Polo G, Juice WRLD",Polo G,THE GOAT,1,2:43
3023,United States,North America,24,Circles,Post Malone,Post Malone,Hollywood's Bleeding,0,3:35
3024,United States,North America,25,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
3025,United States,North America,26,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03
3026,United States,North America,27,In Your Eyes,The Weeknd,The Weeknd,After Hours,1,3:57
3027,United States,North America,28,Watermelon Sugar,Harry Styles,Harry Styles,Fine Line,0,2:54
3028,United States,North America,29,Chicago Freestyle (feat. Giveon),"Drake, Giveon",Drake,Dark Lane Demo Tapes,1,3:40
3029,United States,North America,30,WUNNA,Gunna,Gunna,WUNNA,1,2:38
3030,United States,North America,31,ROXANNE,Arizona Zervas,Arizona Zervas,ROXANNE,1,2:43
3031,United States,North America,32,Supalonely,"BENEE, Gus Dapperton",BENEE,STELLA & STEVE,1,3:43
3032,United States,North America,33,Say So,Doja Cat,Doja Cat,Hot Pink,1,3:57
3033,United States,North America,34,Falling,Trevor Daniel,Trevor Daniel,Nicotine,0,2:39
3034,United States,North America,35,goosebumps,Travis Scott,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
3035,United States,North America,36,Be Kind (with Halsey),"Marshmello, Halsey",Marshmello,Be Kind (with Halsey),0,2:52
3036,United States,North America,37,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Post Malone,Hollywood's Bleeding,0,2:37
3037,United States,North America,38,HIGHEST IN THE ROOM,Travis Scott,Travis Scott,HIGHEST IN THE ROOM,1,2:55
3038,United States,North America,39,Break My Heart,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:41
3039,United States,North America,40,Adore You,Harry Styles,Harry Styles,Fine Line,0,3:27
3040,United States,North America,41,SICKO MODE,Travis Scott,Travis Scott,ASTROWORLD,1,5:12
3041,United States,North America,42,TOP FLOOR (feat. Travis Scott),"Gunna, Travis Scott",Gunna,WUNNA,1,2:49
3042,United States,North America,43,Turks (with Gunna & ft. Travis Scott),"NAV, Gunna, Travis Scott",NAV,Good Intentions,1,2:41
3043,United States,North America,44,Play Date,Melanie Martinez,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59
3044,United States,North America,45,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",Mustard,Perfect Ten,1,3:00
3045,United States,North America,46,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",Surf Mesa,ily (i love you baby) (feat. Emilee),0,2:56
3046,United States,North America,47,Solitaires (feat. Travis Scott),"Future, Travis Scott",Future,High Off Life,1,3:25
3047,United States,North America,48,hot girl bummer,blackbear,blackbear,hot girl bummer,1,3:05
3048,United States,North America,49,High Fashion (feat. Mustard),"Roddy Ricch, Mustard",Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:40
3049,United States,North America,50,Myron,Lil Uzi Vert,Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,1,3:44
3050,Uruguay,South America,1,Favorito,Camilo,Camilo,Por Primera Vez,0,3:29
3051,Uruguay,South America,2,PORFA,"Feid, Justin Quiles",Feid,FERXXO (VOL 1: M.O.R),0,3:52
3052,Uruguay,South America,3,Yo Perreo Sola,Bad Bunny,Bad Bunny,YHLQMDLG,0,2:52
3053,Uruguay,South America,4,Rojo,J Balvin,J Balvin,Colores,0,2:30
3054,Uruguay,South America,5,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Rauw Alejandro,Elegí (feat. Dímelo Flow),0,3:17
3055,Uruguay,South America,6,Colocao,Nicki Nicole,Nicki Nicole,Colocao,1,2:59
3056,Uruguay,South America,7,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",Bad Bunny,YHLQMDLG,1,4:55
3057,Uruguay,South America,8,Tattoo,Rauw Alejandro,Rauw Alejandro,Tattoo,0,3:22
3058,Uruguay,South America,9,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",Nio Garcia,La Jeepeta (Remix),1,5:45
3059,Uruguay,South America,10,Relación,Sech,Sech,1 of 1,0,3:04
3060,Uruguay,South America,11,Por Primera Vez,"Camilo, Evaluna Montaner",Camilo,Por Primera Vez,0,3:02
3061,Uruguay,South America,12,Tusa,"KAROL G, Nicki Minaj",KAROL G,Tusa,0,3:20
3062,Uruguay,South America,13,Inolvidable,"Ovy On The Drums, Beéle",Ovy On The Drums,Inolvidable,0,3:45
3063,Uruguay,South America,14,"C.R.O: Bzrp Music Session, Vol. 29","Bizarrap, C.R.O",Bizarrap,"C.R.O: Bzrp Music Session, Vol. 29",0,2:26
3064,Uruguay,South America,15,Diosa,Myke Towers,Myke Towers,Easy Money Baby,1,3:34
3065,Uruguay,South America,16,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Dalex,Hola (Remix),0,4:09
3066,Uruguay,South America,17,Locura,"Cali Y El Dandee, Sebastian Yatra",Cali Y El Dandee,Colegio,0,3:29
3067,Uruguay,South America,18,Morado,J Balvin,J Balvin,Colores,0,3:20
3068,Uruguay,South America,19,Amarillo,J Balvin,J Balvin,Colores,0,2:37
3069,Uruguay,South America,20,Fantasias,"Rauw Alejandro, Farruko",Rauw Alejandro,Fantasias,0,3:19
3070,Uruguay,South America,21,La Difícil,Bad Bunny,Bad Bunny,YHLQMDLG,1,2:43
3071,Uruguay,South America,22,Si Me Dices Que Sí,"Reik, Farruko, Camilo",Reik,Si Me Dices Que Sí,0,3:31
3072,Uruguay,South America,23,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",Rauw Alejandro,El Efecto (Remix),1,4:49
